Group,SHA1,ID,Folder,FileName,Title,[Removed],"Sort Title",Version,Year,Publisher,Zone,DumpStatus,"Dump Info",Fixed,Trainer,Translation,Pirate,Cracked,Modified,Hack,"Extra Parameters",,,
Raiden,,0d2057644fa0aa0f8a85e8248043348aff83ebac,,,,,,,,,jp,?,,,,,,,,,,,,
Raiden,,427f4992e26360d5f27a9dc231a73b62e2b62333,,,,,,,,,jp,b,,,,,,,,,,,,
"R-Type Part-2",,b12cbdd6630f63383c4a66d0f56be3bffd912836,,,,,,"Tai Sang Version",,,jp,?,,,1,,,,,,,,,
"R-Type Part-2",,6034c5917b14935749b38d313e8efe2640645a17,,,,,,,,,jp,b,,,,,,,,,,,,
"R-Type Part-2",,8a0fd8b243de8e69f0628d94b04f898ad36cd902,,,,,,,,,jp,b,,,,,,,,,,,,
"R-Type Part-2",,8a33febb987bf182bff8132df15ec6568088243c,,,,,,,,,jp,,,,,,,,,,,,,
"R-Type Part-2",,6a39e986de1007e91d1be94cbf2d160aa0c7231a,,,,,,,,,jp,b,,,,,,,,,,,,
"R-Type Part-2",,c968900c9a40eb5b01762ecb7bde680331e8e672,,,,,,"Tai Sang Version",,,jp,?,,,,,,,,,,,,
"R-Type Part-2",,0dedb5594c793646333f9a8c0d4c146faad17350,,,,,,,,,jp,?,,,,,,,,,,,,
"Racing Damashii",,3d93f4e39f59df19b475359a76d5f6b75d0e8e04,,,,,,,,,jp,b,,,,,,,,,,,,
"Racing Damashii",,c2bc4afc58117348a911cbd1e1fb35ec7eace65b,,,,,,,,,jp,b,,,,,,,,,,,,
"Racing Damashii",,94ef7c8a74b60c8e2a303ad88c524b379f55988a,,,,,,,,,jp,b,,,,,,,,,,,,
"Rabio Lepus Special",,179855e01376fdd1e068b8552e21fec354ed06f4,,,,,,,,,jp,?,,,,,,,,,,,,
"R-Type Part-2",,1a9c5639ad35e0174db5a490711033db7eb04140,,,,,,"Tai Sang Version",,,jp,b,,,,,,,,,,,,
"Rabio Lepus Special",,c696b7f83c56fcb3851602e052d28feee0c4bfbd,,,,,,,,,jp,o,,,,,,,,,,,,
"Rabio Lepus Special",,d653f9b2a66d44ebbf0e884214b43e8e9247ca89,,,,,,,,,jp,b,,,,,,,,,,,,
"Parasol Stars: Story of Bubble Bobble III",,ae03750817f6ee8ab883c3b319380f9b2f5c1678,,,,,,,,,us,?,,,,,,,,,,,,
"Parasol Stars: Story of Bubble Bobble III",,b7998249dce9796aa7874d462e559bf3a8f5f3eb,,,,,,,,,jp,o,,,,,,,,,,,,
"Parasol Stars: Story of Bubble Bobble III",,5937c91d4c5b2a79a01b3f533d40977be95ffc31,,,,,,,,,jp,?,,,,,,,,,,,,
"Parasol Stars: Story of Bubble Bobble III",,212de20ca4e9a9e3f492b80427a8e4c342e4596c,,,,,,,,,jp,o,,,,,,,,,,,,
Pac-Land,,72bd3b009f2ba735b57e05ef2d87f5ab23ead45c,,,,,,,,,jp,?,,,,,,,,,,,,
"Pachio-kun: Juuban Shoubu",,4c003ad1f7979da75d0f56144b92d7d963661938,,,,,,,,,jp,?,,,,,,,,,,,,
"Pachio-kun: Juuban Shoubu",,d115ff334aa31d46262694714c0d46d9d1f4fb67,,,,,,,,,jp,b,,,,,,,,,,,,
"Parodius Da!: Shinwa kara Owarai he",,5110dcc06efd1daaeb98305378d818519da88d28,,,,,,,,,jp,?,,,,,,,,,,,,
"PC Genjin 3 Special",,5a142044956b86819d2ec8e8020dd458d503d9b8,,,,,,,,,jp,!,,,,,,,,,,,,
"PC Pachi-Slot Idol Gambler",,4ae9c9cdfea601adfdec386319c5b460d0fc0825,,,,,,,,,jp,?,,,,,,,,,,,,
"Parodius Da!: Shinwa kara Owarai he",,241255e8fd082e2f4dc13055309121de0ed6f91c,,,,,,,,,jp,b,,,,,,,,,,,,
"Parasol Stars: Story of Bubble Bobble III",,33d0b7a89132ea7909fc3952c36d9466ac9aaf61,,,,,,,,,jp,b,,,,,,,,,,,,
"Parodius Da!: Shinwa kara Owarai he",,8d1d1ea4267d92d3199845826efad892e89bcc6d,,,,,,,,,jp,b,,,,,,,,,,,,
"Parodius Da!: Shinwa kara Owarai he",,af8f35a641b8dc62da3a4bb1e568c3130d3d9360,,,,,,,,,jp,b,,,,,,,,,,,,
OutRun,,d6c083ec78ec817bc2e5aaa1a467e9d9775c6332,,,,,,,,,jp,b,,,,,,,,,,,,
"Override: Mission Code -Override-",,e39629bbe243508daf9264160a937629e43fa359,,,,,,,,,jp,?,,,,,,,,,,,,
"P-47: Freedom Fighter",,54face25e1bdd6c1b842b957bcce272797ba7f1c,,,,,,,,,jp,?,,,,,,,,,,,,
OutRun,,0b2434fbced5d5c49d68bb92dd3a8387a352a728,,,,,,,,,jp,,,,,,,,,,,,,
Ordyne,,7be8a13bee86b3dca0f0d554daa60b8b595a83a1,,,,,,,,,jp,?,,,,,,,,,,,,
"Out Live: It's Far a Future on Planet",,302f853f97bc4253899e4d1f4270d843997113d9,,,,,,,,,jp,?,,,,,,,,,,,,
OutRun,,4db6d354171a6e5f81d17d11e1aca7278a1fa95e,,,,,,,,,jp,?,,,,,,,,,,,,
Pac-Land,,6ac91e435ef12fb3b8dba9b7bb9452a204f8f91f,,,,,,,,,jp,b,,,,,,,,,,,,
Pac-Land,,f8f6f2a7f815eaa3372a0d901401f0db9194d982,,,,,,,,,jp,b,,,,,,,,,,,,
Pac-Land,,557d78c640059b79c9bc13f3831bd2c611c40b8a,,,,,,,,,us,?,,,,,,,,1,,,,
Pac-Land,,62ad5e6fd814aeef0d8a8405b43d596c777f6817,,,,,,,,,us,?,,,,,,,,,,,,
"P-47: Freedom Fighter",,12be5bf3869b29d277e0185ea06ef70a350d4128,,,,,,,,,jp,b,,,,,,,,,,,,
"P-47: Freedom Fighter",,43c969560957976b385c23c7e85a6bc45e91665b,,,,,,,,,jp,b,,,,,,,,,,,,
"P-47: Freedom Fighter",,2f99b0898b067e9809e06fcb781857f112fd8b31,,,,,,,,,jp,b,,,,,,,,,,,,
"Power Gate",,878147fa3c11196aa0172514c9b41d11c621c280,,,,,,,,,jp,b,,,,,,,,,,,,
"Power Golf",,057fc43aa09bfcd611838679c600bdbe89d59f4f,,,,,,,,,jp,?,,,,,,,,,,,,
"Power Golf",,2411f94e9feeb8cb1c82a55e06bd72ccb97d4614,,,,,,,,,jp,b,,,,,,,,,,,,
"Power Gate",,5811c19a2ae4e001f7ec98bf3a6f8a96965e03fa,,,,,,,,,jp,?,,,,,,,,,,,,
"Power Eleven",,722adc7f4f73efd0ae1fe03d5d4764cddf981101,,,,,,,,,jp,o,,,,,,,,,,,,
"Power Eleven",,9729bd55d13b4304075617d858934efa9e3ba3ce,,,,,,,,,jp,?,,,,,,,,,,,,
"Power Gate",,cc483eedc35407aa5bfd9c147cc27bea1054195e,,,,,,,,,jp,b,,,,,,,,,,,,
"Power Golf",,79983caa23948a43dd8844c6baa1e2eedd578a65,,,,,,,,,us,o,,,,,,,,1,,,,
"Power Golf",,db8f3cc548ef2a85017a159001951468d5e5920d,,,,,,,,,us,?,,,,,,,,1,,,,
"Power League '93",,d78941a60d6cd0802b6fbdf5bf13c1ca1567e977,,,,,,,,,jp,?,,,,,,,,,,,,
"Power Golf",,90839a12478c770fb035ae2270692247a771b220,,,,,,,,,jp,b,,,,,,,,,,,,
"Power Golf",,4f8723ccea1fff7085c674128d189710a3c47c11,,,,,,,,,jp,o,,,,,,,,,,,,
"Power Golf",,87cff1cb05323b5db000cdcf69fef5aa6522a99e,,,,,,,,,us,?,,,,,,,,,,,,
"Power Golf",,15e53e9eb45b1a2e80d7c997111a14736c11c2bb,,,,,,,,,us,o,,,,,,,,,,,,
Populous,,ae05c59ed5dd26065d7fa5f21f3bd24a1af2b542,,,,,,,,,jp,o,,,,,,,,,,,,
Populous,,8d6f3e129dbeff0d2621ee155bbf9da118a5987f,,,,,,,,,jp,,,,,,,,,,,,,
Populous,,ee230bd91d18a433624c32306151cabe78c87226,,,,,,,,,jp,o,,,,,,,,,,,,
Populous,,ce8033e35e40bf526efd457c7ef42c31bee90a8a,,,,,,,,,jp,b,,,,,,,,,,,,
"PC Pachi-Slot Idol Gambler",,0f31a33a2876a4855aa2a5f94d958a29c8c4fae2,,,,,,,,,jp,b,,,,,,,,,,,,
Populous,,ae72a35c6b190d52be5238a35d0287a33b42ad7e,,,,,,,,,jp,o,,,,,,,,,,,,
Populous,,e2b9a7b4a33433ba8e88e3226e70622120ee623c,,,,,,,,,jp,,,,,,,,,,,,,
"Power Drift",,d5277a014b98d93abd29b35eafdf1a8ee28a1ff8,,,,,,,,,jp,,,,,,,,,,,,,
"Power Drift",,f1e7372c587bfe539f1c6afda4c8fd306bd773df,,,,,,,,,jp,,,,,,,,,,,,,
"Power Eleven",,4b44b0729930e1e00776fc104da8cb89aae09329,,,,,,,,,jp,b,,,,,,,,,,,,
"Power Drift",,e3025bd10aa506fdf6d3ed236beb4847839b80e2,,,,,,,,,jp,b,,,,,,,,,,,,
Populous,,735e19d035bb61f3c1dc93e0f9c63a7b637bc2a3,,,,,,,,,jp,?,,,,,,,,,,,,
"Power Drift",,ab65bc4eada5d8c61974963e51f21c232f4a7906,,,,,,,,,jp,,,,,,,,,,,,,
"Power Drift",,3903468e200478c1eba24e75ac82581fddc69a56,,,,,,,,,jp,?,,,,,,,,,,,,
"Battle Royale",,3e7b13dad4d20c0911dabe9c6eb960e0ea286e46,,,,,,,,,us,b,,,,,,,,,,,,
"Xevious: Fardraut Densetsu",,da681d63ec4f33c75873a46c82315f2c2861f6ef,,,,,,,,,jp,?,,,,,,,,,,,,
"Air Zonk",,1f5c219fbbacb61a9e3f8114fb9b6cc6960d7d90,,,,,,,,,us,?,,,,,,,,,,,,
"After Burner II",,1a1fb226e0c69ea35d83368e284fc49acd51db42,,,,,,,,,jp,b,,,,,,,,,,,,
"World Sports Competition",,055f6ef3d9fc7d615707742d792ebc67f0ad7629,,,,,,,,,us,?,,,,,,,,,,,,
"Xevious: Fardraut Densetsu",,e89fb824058831402c818d7d8199b87cdaca4e79,,,,,,,,,jp,b,,,,,,,,,,,,
"Xevious: Fardraut Densetsu",,9f5f25276a0ebf4be17f7026a737b1376e8e34ff,,,,,,,,,jp,b,,,,,,,,,,,,
"Yo, Bro",,3b5f32daf39abe40c355387d893c743fe5d3d6ca,,,,,,,,,us,?,,,,,,,,1,,,,
"Xevious: Fardraut Densetsu",,2726cd9a7c42e2fa11a00b348880110032947c3a,,,,,,,,,jp,?,,,1,,,,,,,,,
"Air Zonk",,abd438f86b99d2ce7cdc0a6a710f698379c1cf56,,,,,,,,,us,?,,,,,,,,1,,,,
"World Sports Competition",,975df187fa9ed1c6199f117d3f15a1da708374b6,,,,,,,,,us,b,,,,,,,,,,,,
"Aero Blasters",,8dbe621c37dd18a157ec0905cdaa2b4bf8dede06,,,,,,,,,jp,b,,,,,,,,,,,,
"Aero Blasters",,3f4699af653161f60f30fbffdf041f61a997e89a,,,,,,,,,jp,b,,,,,,,,,,,,
"Aero Blasters",,efbafeb6082bd81807da1c9604f5f23cf0fea231,,,,,,,1990,"Hudson | NEC",us,?,"Data bits swapped",,,,,,,,@,,,
"Aero Blasters",,bfd97925db1070d0d1c976a00e672f8e32cea89c,,,,,,,,,jp,?,,,,,,,,,,,,
"After Burner II",,50b9d22fe5179aee5cb95022472714ef8483841f,,,,,,,1990,"NEC Avenue",jp,?,,,,,,,,,@,,,
"After Burner II",,a55d4253eb15a2fa74f6b72f218be9be7a4ecc52,,,,,,,,,jp,b,,,,,,,,,,,,
"After Burner II",,b4ba49141ad444cf99b2e1be3f52ff1c95bb97d3,,,,,,,,,jp,b,,,,,,,,,,,,
"After Burner II",,c63df3f9aa5e6dde6563ed94bf33c5579935df50,,,,,,,1990,"NEC Avenue",jp,b,,,,,,,,,@,,,
"Alien Crush",,ae4479af08dff1bf2807c62092c73ea5053d3507,,,,,,,1988,Naxat,jp,b,,,,,,,,,@,,,
"Alien Crush",,97595a1a94791c7c48919ba81ea45f2997b1967a,,,,,,,1989,"Hudson | NEC",us,?,,"PC Engine compatible",,,,,,1,@,,,
"Zero 4 Champ",,92647b1b26e82cbdf6cab04b438345b832033231,,,,,,,,,jp,,,,,,,,,,,,,
Zipang,,e09c045faff0f59dc31eb80216b8be3b12ee4ebf,,,,,,,,,jp,?,,,,,,,,,,,,
Zipang,,d51cd6e2df3ebde5d4963904fc8d9800b459819b,,,,,,,,,jp,b,,,,,,,,,,,,
"André Panza Kick Boxing",,17bdf7475adfdc12c67c8614bb424949a043e8fc,,,,,,,,,us,b,,,,,,,,,,,,
"TV Sports Hockey",,b6f89d3cdfdf4b30633ea990e87915c504baaa20,,,,,,,,,us,?,,,,,,,,1,,,,
"Alien Crush",,1bfa4b5139612b0c33e3282c23e56c1dfc08ed52,,,,,,,1989,"Hudson | NEC",us,?,,,,,,,,,@,,,
"André Panza Kick Boxing",,ad932eb2c4f67df0fa2b2064a6ebe0f1599520db,,,,,,,,,us,b,,,,,,,,,,,,
Aldynes,,1d60803190f191ea106ad972d144f5d2459e7d89,,,,,,SGX,,,jp,b,,,,,,,,,,,,
"Alien Crush",,41f4a2850e4152cf14c144c84808967bdcb03fd9,,,,,,,,,us,b,,,,,,,,,,,,
"Yo, Bro",,302434a781c5780545eb5ac24069a69c7e2a3c02,,,,,,,,,us,?,,,,,,,,,,,,
"Youkai Douchuuki",,815c93854b50ddc5f10c1dac3d79e779ae9b2dba,,,,,,,,,jp,?,,,,,,,,1,,,,
"Youkai Douchuuki",,aa51884cabd46a7bee1c3b525a334de2bf2f3f92,,,,,,,,,jp,?,,,,,,,,,,,,
"Zero 4 Champ",,09f62eac1ea64e63b944f647c391b912d8d915c9,,,,,,,,,jp,,,,,,,,,,,,,
"Zero 4 Champ",,bb944edb803c1ae457691676bfd15c3774b3b872,,,,,,,,,jp,?,,,,,,,,,,,,
"Alien Crush",,63cc97a5c9e1f6d19255c41901a11e7537d25aec,,,,,,,1989,"Hudson | NEC",us,b,,"PC Engine compatible",,,,,,,@,,,
"Alien Crush",,a1e6ad82b66a82c25e0a9e25fb8be370f49c8c2d,,,,,,,1988,Naxat,jp,?,,,,,,,,,@,,,
"15-in-1 Mega Collection: Backtracking Ten Years",,0d684073ed1afa013d0e0787bec5f41eb5c0b451,,,,,,,1992,Image,fi,?,,,,,,,,,@,,,
"1941: Counter Attack",,6e1679b51494f3e7b0820dc2d6948cb17f13a51c,,,,,,SGX,,,jp,b,,,,,,,,,,,,
"15-in-1 Mega Collection: Backtracking Ten Years",,fb775c07bbe2e691341f75a748ad85b2ae3615aa,,,,,,v2.0,1992,Image,fi,?,,,,,,,,1,@,,,
"15-in-1 Mega Collection: Backtracking Ten Years",,bf0cd2db37bb2b3cfb7d3e4b7fcd3ec028e2cc38,,,,,,,1992,Image,fi,?,,,,,,,,Pure-Byte,@,,,
"1941: Counter Attack",,42b4bd7143877bbc65e786a8128c10dc775cee3d,,,,,,SGX,,,jp,?,,,,,,,,"No SGX",,,,
"1941: Counter Attack",,109408ced10dc7b4154163ee407253d733b96f11,,,,,,SGX,1991,Hudson,jp,b,,,,,,,,,@,,,
"1941: Counter Attack",,66873b0e0cc699aa75daf06a3f74c0508037e605,,,,,,SGX,1991,Hudson,jp,?,,,,,,,,,@,,,
"1941: Counter Attack",,fb76ec9d18f5af5b42d0dcb13da1f3fdf7cfd695,,,,,,SGX,1991,Hudson,jp,,,,,,,,,,@,,,
"1941: Counter Attack",,3c135c143aea828e3880defa827aa074825cf817,,,,,,SGX,,,jp,,,,,,,,,"No SGX",,,,
"World Class Baseball",,fab372a908533fd444b6c829f881f2de103d93b6,,,,,,,,,us,?,,,,,,,,,,,,
"World Class Baseball",,40c26331e8a8f766b56cb9f37bee8e850d1766fd,,,,,,,,,us,b,,,,,,,,,,,,
"World Circuit",,e23fbf2cd84885c5b6965cc95972b15ad499072d,,,,,,,,,jp,?,,,,,,,,,,,,
"World Class Baseball",,7707a3129e46fe288684feac6998d0f6c2bb3b97,,,,,,,,,us,?,,,,,,,,1,,,,
"World Class Baseball",,176ec2390917c3b6bf99ae611b758f17058ec97b,,,,,,,,,us,,,,,,,,,1,,,,
"15-in-1 Mega Collection: Backtracking Ten Years",,34f5f0a2cdf226af02bd4a3ecd2d1ceddd589bae,,,,,,,1992,Image,fi,b,,,,,,,,,@,,,
"15-in-1 Mega Collection: Backtracking Ten Years",,d662f8927546d93e5c2091bc4cd263976dd90e65,,,,,,,,,jp,b,,,,,,,,,,,,
"World Class Baseball",,e0a2f6a60c306e2f85364f90a38d0745cf333042,,,,,,,,,us,,,,,,,,,,,,,
"15-in-1 Mega Collection: Backtracking Ten Years",,edc8c27a8390497490623a2d2ea0b7e699ade9bd,,,,,,,,,jp,b,,,,,,,,,,,,
"6-in-1 Fami Collection: NES Collection Nr 2",,fd924c69167ba493811c69174446fe6f24d6d220,,,,,,,1994,Image,fi,?,,,,,,,,"Image copyrights",@,,,
"6-in-1 Fami Collection: NES Collection Nr 2",,abb449e752400d6de481b5e7c5bea7496135c716,,,,,,,1993,Image,fi,?,"Original copyrights",,,,,,,,@,,,
"5-in-1 Fami Collection: NES Collection Nr 1",,8042f0ffd4d2d8fb5fd0ab5c1b20c5fc4606382c,,,,,,,1993,Image,fi,?,,,,,,,,,@,,,
"World Court Tennis",,42f93e7f09628f9f84bbef3fd445ff339222ae21,,,,,,,,,us,?,,,,,,,,,,,,
"Adventure Island",,82290d67a4436774b466d4ef19917af5d333fcae,,,,,,,1991,Hudson,jp,b,,,,,,,,,@,,,
"World Court Tennis",,9f24f4c2eb83ae7da077e90e5f6b50cc64982e00,,,,,,,,,us,?,,,,,,,,1,,,,
"World Jockey",,f1730a0df806d9ad369b73038878f5abb492d0dd,,,,,,,,,jp,?,,,,,,,,,,,,
"Adventure Island",,01ad5bbd7316740409e01917c19494cb26173ff5,,,,,,,1991,Hudson,jp,?,,,,,,,,,@,,,
"Aero Blasters",,e8ef555fc461400646f2e36a68d129a03363a642,,,,,,,1990,"Hudson | NEC",us,?,,"PC Engine compatible",,,,,,1,@,,,
"1943 Kai",,1ffb627bb98ac72e4261d1bfe1feb3f863004eaa,,,,,,,,,jp,,,,,,,,,,,,,
"1943 Kai",,37fd9288404b749739db1ca228eee220932040fb,,,,,,,1991,Naxat,jp,?,,,,,,,,,@,,,
"World Class Baseball",,b5e3ae2f0e563796a7ce9ed20c5e8eaf1595073a,,,,,,,,,us,b,,,,,,,,,,,,
"1941: Counter Attack",,2ec91f4f6f1a248eb5b83adb02d21c6d930dbc4c,,,,,,SGX,,,jp,,,,,,,,,,,,,
"1943 Kai",,dc8ae6ae254707b96ae82b955e896f4128195e32,,,,,,,,,jp,,,,,,,,,,,,,
"1943 Kai",,556d73847349a15835ed0c5cefff23712397043c,,,,,,,,,jp,,,,,,,,,,,,,
"21 Emon: Mezase Hotel Ou!!",,d2dec3f30982786623d9d919093b53a091de2cfc,,,,,,,,,jp,?,,,,,,,,,,,,
"World Court Tennis",,c5e32b0b37decf29f3f7fd68f2fe09318834e8e5,,,,,,,,,us,b,,,,,,,,,,,,
"1943 Kai",,dafde015beba0373027d5b288b548bb5919750b9,,,,,,,,,jp,,,,,,,,,,,,,
"AV Poker: World Gambler",,5fe75b6f1832ba18b4f72a993eed9392ff84d99d,,,,,,,,,jp,?,,,,,,,,,,,,
"Atomic Robo-Kid Special",,8bdb5560f642df867272b9d0b5c54c8435ecb817,,,,,,,,,jp,?,,,,,,,,,,,,
"Atomic Robo-Kid Special",,0a505e73e443bf13e53c9efb21960ff991e61b40,,,,,,,,,jp,b,,,,,,,,,,,,
"AV Poker: World Gambler",,814a0f2f9bb97b535671dc4ab74abd14af771ec6,,,,,,,1992,"Games Express",jp,u,,,,,,,,,@,,,
"Battle Ace",,7826a46da7ca50f13f68448ee7fc9ee7ed03db60,,,,,,SGX,,,jp,?,,,,,,,,,,,,
Ballistix,,6d332e9f9719c92a0e8b8c50c16c1f7367239663,,,,,,,1992,NEC,us,?,"Bits swapped",,,,,,,,@,,,
Ballistix,,6527cd341fbdb09d2421e7b8a96507c508cdc859,,,,,,,,,jp,?,,,,,,,,,,,,
"Armed Formation F",,678818987da952407befc8aec6701b870632bffc,,,,,,,,,jp,b,,,,,,,,,,,,
"Armed Formation F",,db2b21922bee999b1f59c7467c6530cc11e05de6,,,,,,,,,jp,b,,,,,,,,,,,,
"Armed Formation F",,91e11f7927e77a95b2c7591849e62a3c90280e80,,,,,,,,,jp,?,,,1,,,,,,,,,
"Armed Formation F",,1fd4e43d90c0d3f97698756ed566e5426ff51648,,,,,,,,,jp,?,,,,,,,,,,,,
"Atomic Robo-Kid Special",,374221db6bfc1a6f38e7411ebf40a3ddf8566117,,,,,,,,,jp,b,,,,,,,,,,,,
"Artist Tool",,691ac36ccfcade010e34e2d1dedbcc9af6ed5cd4,,,,,,,1989,"Hudson | NEC",jp,?,,,,,,,,,@,,,
"Battle Lode Runner",,53b37a2358145e94b3337895e140826243e4afc2,,,,,,,,,jp,b,,,,,,,,,,,,
"Bari Bari Densetsu",,35b406a0053b9833ada99f21dd3f763f59853044,,,,,,,,,jp,?,,,,,,,,,,,,
"Bari Bari Densetsu",,c7a22a18818191c6cccd1149b71e6b45a086d388,,,,,,,1989,Taito,jp,o,,,,,,,,,@,,,
Batman,,43a439c88f28399c15615d8cdb87c81af5f23d6e,,,,,,,,,jp,b,,,,,,,,,,,,
Batman,,7897fb6522720a4e049e70bf497279a3af3d6e30,,,,,,,,,jp,?,,,,,,,,,,,,
Barunba,,53869679e3a5fff68cbffdffad64558dd4f5ec33,,,,,,,,,jp,?,,,,,,,,,,,,
Batman,,fcfb4ca7f60812cf5418a147db7e123127ac3da9,,,,,,,1990,Sunsoft,jp,o,,,,,,,,,@,,,
Barunba,,7fff37021953b1ae0304269cc4aa9203b37aaf8e,,,,,,,,,jp,b,,,,,,,,,,,,
"Battle Ace",,c812ae7e948372894b43cd6d476f22db4df69769,,,,,,SGX,,,jp,b,,,,,,,,,,,,
"Bari Bari Densetsu",,1449d09fd67326744177c2338fb3f1c6127bb46f,,,,,,,1989,Taito,jp,o,,,,,,,,,@,,,
Ballistix,,7e692b01ddfc63f0a8bc7aa7e5cff3621b1e7be0,,,,,,,1992,NEC,us,?,,"PC Engine compatible",,,,,,1,@,,,
"Bari Bari Densetsu",,15e5b8ae45e8a033b418c84cd8c0cfe3f6590e73,,,,,,,,,jp,b,,,,,,,,,,,,
Batman,,fa0099c5c7755a69b5b5f50c0ea478059d8b40fc,,,,,,,,,jp,b,,,,,,,,,,,,
Batman,,24b027b398ef2c41a4473d5de7a76534951e6a3c,,,,,,,,,jp,?,,,,,,,,1,,,,
"Battle Ace",,ca03500834f5b1dcd176158467fcfe998fc69c97,,,,,,SGX,1989,Hudson,jp,b,"Corrupt gfx",,,,,,,,@,,,
"Battle Lode Runner",,0fc7a8d285236d0c5e30058e45881ab14e982c7e,,,,,,,,,jp,b,,,,,,,,,,,,
"Valkyrie no Densetsu",,bcb4619bd8ca1b1336182f9ebfe15bb42182f9f9,,,,,,,,,jp,?,,,,,,,,,,,,
"André Panza Kick Boxing",,e9934898131e3830ad47be285f07556711552556,,,,,,,,,us,?,,,,,,,,,,,,
"Veigues Tactical Gladiator",,b33a46dc5f2a1fb2fd39dd6bd396390c0dff7b8f,,,,,,,,,us,?,,,,,,,,1,,,,
"André Panza Kick Boxing",,a14316d32e434b57275c9cf50b4fe5180b7346d5,,,,,,,,,us,b,,,,,,,,,,,,
"Aoi Blink",,3d11f47d5cfb89157d12fb8c3926c923fa627cbd,,,,,,,1990,Hudson,jp,o,,,,,,,,,@,,,
"Aoi Blink",,13f0584754a33dd18c760c6a98c9353df3dedade,,,,,,,,,jp,?,,,,,,,,,,,,
"Battle Royale",,4fdf41c148614910b7d3336989bfa60208eb3569,,,,,,,,,us,b,,,,,,,,,,,,
"Usagi no Kuni no Kangaroo Race Wallaby!!",,d72a3315daf2ffd72f17c50484ab8cd390730748,,,,,,,,,jp,b,,,,,,,,,,,,
"TV Sports Hockey",,1427c88f7bf63bab901449ca47385a7cd53a96e7,,,,,,,,,us,?,,,,,,,,,,,,
"André Panza Kick Boxing",,e63b1a39e9c97615bc4da6fa48d97f90ea18c5b5,,,,,,,,,us,b,,,,,,,,,,,,
"André Panza Kick Boxing",,401036e70127ba9d30bf3a59e98bba463130b6e7,,,,,,,,,us,?,,,,,,,,1,,,,
"Usagi no Kuni no Kangaroo Race Wallaby!!",,705f2deab66dc097b69ad7f6a920e6753a081844,,,,,,,,,jp,?,,,,,,,,,,,,
"André Panza Kick Boxing",,c0ff7d311aff2599941b7f151018b45c6b09e585,,,,,,,,,us,b,,,,,,,,1,,,,
"Usagi no Kuni no Kangaroo Race Wallaby!!",,886513195b69ea67ea2532d29105a50f5fc69f97,,,,,,,,,jp,b,,,,,,,,,,,,
"Usagi no Kuni no Kangaroo Race Wallaby!!",,7dd5270afc3e7023cfd5c7e768aae7549d944b37,,,,,,,,,jp,o,,,,,,,,,,,,
"Veigues Tactical Gladiator",,ec0ee476c364074ddbed6fcaef8cd44653ad17db,,,,,,,,,jp,o,,,,,,,,,,,,
"Aoi Blink",,960b642e3914076408348dff52c736c6bd423459,,,,,,,,,jp,b,,,,,,,,,,,,
"Aoi Blink",,05f7ab3a926fade650a5b1866ea4025220b17cd0,,,,,,,,,jp,?,,,,en,,,,,,,,
"Aoi Blink",,91b6c5362fa376fa960e25711df47c0315b371fb,,,,,,,,,jp,b,,,,,,,,,,,,
"Appare Gateball",,c92bcdb36ada0598893ae9606efa1ad6bca225b0,,,,,,,,,jp,?,,,,,,,,,,,,
"Battle Lode Runner",,55b22514b6e1a8fef844a4c9ebc51c208d20332b,,,,,,,,,jp,?,,,,,,,,,,,,
@,,3c04729aa816485cf1b0fe16e75ad912e4dad8a1,,,"15 in 1 Mega-Collection: Backtracking Ten Years",,,@,1992,Image,fi,b,@,@,@,@,@,@,@,@,@,,,
@,,8f7a8bb2cb467a7d92eb81dba6e15820753699f5,,,"15 in 1 Mega-Collection: Backtracking Ten Years",,,@,1992,Image,fi,u,@,@,@,@,@,@,@,@,@,,,
"1941: Counter Attack",,0f8bc5af2629992dec1cc01c680d100ce2ae4aeb,,,,,,@,1991,Hudson,jp,@,@,@,@,@,@,@,@,2,@,,,
"1941: Counter Attack",,bb44e79232c8d170be820c463633f7b08dabe8ac,,,,,,@,1991,Hudson,jp,u,@,@,@,@,@,@,@,@,@,,,
"1941: Counter Attack",,bca73833389cfe731daf3f5395383cd1cc2e157c,,,,,,@,1991,Hudson,jp,@,@,@,@,@,@,@,@,*,@,,,
"1941: Counter Attack",,986238ccd6a50b36ab41d9e483f1fc08d6dd5e87,,,,,,@,1991,Hudson,jp,b,@,@,@,@,@,@,@,@,@,,,
"1941: Counter Attack",,39bbdfa08590e2d3849e68e4b1761b0c8dcf3ed8,,,"1941: Counter Attack Sounds",,,,,,,?,,,,,,,,,,,,
"1943 Kai",,4f29be5fc0b4d05f5fc895d97a75c9e4cf428a3a,,,,,,@,1991,Naxat,jp,@,@,@,@,@,@,@,@,@,@,,,
"1943 Kai",,3ac86354155ca01859c53e2f2287a715cd3fca13,,,,,,@,1991,Naxat,jp,@,@,@,@,@,@,@,@,@,@,,,
"1943 Kai",,66287026b24b0126d18cbc695caa4fad926da8f4,,,,,,@,1991,Naxat,jp,b,@,@,@,@,@,@,@,@,@,,,
"1943 Kai",,3a4378c1be7c1d33cc8c4611ecc155fe6f969a35,,,,,,@,1991,Naxat,jp,@,,@,Energy,@,@,@,@,@,@,,,
"1943 Kai",,7f0ddcba5ae1285575c518a75188875670ca0344,,,,,,@,1991,Naxat,jp,@,@,@,@,@,@,@,@,@,@,,,
